id,name,distance,avg_grade,start_lat,start_lng,end_lat,end_lng,effort_count,athlete_count,star_count,polyline
9536331,tree alley ,360.1,4.8,37.548822,126.992996,37.551268,126.990714,30685.0,10454.0,12.0,cwddFeibfWMFU@YNm@HQJMN[p@}@lAQ`@Gf@ILQDMf@[d@WJq@`@]\o@HID
1592983,회현동1가 205 2 Climb,798.5,6.8,37.55860085,126.97684597,37.55535743,126.9814893,1217.0,427.0,2.0,gtfdFgd_fWATDC?FJNEd@G@KCLRh@PDDF@?FDEIM?IBB\QF?L`@fBWp@w@r@MR@RAHGBMTa@@]BK?]BOAMHc@HODg@Dk@CODa@AQNs@@UC_@?MHG?_@Le@@SDQHKDKRUDOFAD]Ra@DQCMZ_@FCBIXa@@gAAMPQAGHE
10491921,응봉공원 loop,1116.5,-0.0,37.554913,127.020845,37.554888,127.020887,81546.0,1120.0,21.0,e}edFgwgfWJg@?k@GuAAEOQ[I]A}@HmBXWECEQcAK_@Sc@Ya@UIc@?qAFiAEgCD_@BONKfC?`@B^R\\DvBA^Ld@BpAEX@VHf@|@dArAZFv@MVAfC]VMH[
9278345,gate to Samgakji,381.1,-0.4,37.534665,126.980418,37.53452,126.976119,11252.0,2757.0,5.0,s~adFqz_fWArBFdAD`BFvGAf@?dBFn@Ar@Bt@
26913830,건국에이스- K 코스,2105.5,0.0,37.542069,127.041654,37.542048,127.041666,3262.0,114.0,22.0,{lcdFiykfW_@j@]x@KLE@IZONK?MMGUAMFkA?}@Fs@C?Wx@G|@W|@Gx@AJGJCVIh@O\EFE@a@]m@Sw@SQIiBe@OO[EYQe@KoAm@EDIZGn@SfAK|@Sp@It@KXEZ?JO|@Cd@FvAXbAJRn@x@nAbA^JR?HEf@@z@QNMJC\Fb@?`@XZ`@X`@Lb@T`@VVdA\v@FTP^b@h@NJ?PEVSPYD_@Tq@RiARm@Nm@VaBHYPsB@g@E_CGm@FkACMEI]UmBk@YEc@SIIAKDYb@wB?[
27261839,잠달(성수대교 언덕훈련) 성수->한남방향(오르막시작 즈음 왼쪽 파란색 한강 이정표->정점 바닥 초록색매트),225.5,2.0,37.533964,127.032225,37.53458,127.029841,101945.0,20001.0,7.0,gzadFk~ifWWf@Mf@WrBAn@o@~BK`B?D
16391228,Forest to Seongsu,513.5,0.4,37.537899,127.041367,37.539824,127.035995,120426.0,20086.0,6.0,yrbdFowkfWMVeAbEsC|JOl@c@~BW~@KT[lBe@dB
25680364,Über die Brücke,198.2,0.0,37.545833,127.03008,37.544677,127.031677,105317.0,19519.0,4.0,mdddF_qifWLq@FWd@u@PQ?GFIAGDITWf@_@^_@VOV_@
16391214,B2B,2190.8,-0.0,37.539947,127.035746,37.532757,127.058703,81918.0,17281.0,11.0,s_cdFktjfWP_BBSTo@d@iC\aAv@kDv@aC\sAr@wBbAmDZmAZeBn@yCf@gDt@cHXkB~@uEf@aD`AwFjBmJ^}Bz@mEVaAj@_DPcBvCcP^uAb@gAbD_H
10892460,Bake the Snake,1142.0,-0.2,37.531877,127.023403,37.533368,127.034819,87694.0,19111.0,10.0,emadFgghfW]c@Ok@g@m@_Au@}AcBeBaCUe@i@oAs@aCYsAq@kFCm@E{DRmCR{AXgAFu@JwBJs@`AaDx@}DDm@Cs@XwA
10499895,Foot Bridge,1615.5,0.1,37.541148,127.031591,37.543689,127.024437,50048.0,9963.0,5.0,cgcdFmzifWK~@Cx@SjBCbAG^IlAGVB|BAd@KlAKb@INk@^I@[B_@M[U[u@Qi@OQYe@UQOSs@oBQWq@qAMi@i@q@s@uAMKm@qASMQUECE@KDIJ_@XAFUL_@t@EAUV_@LcAp@KLIPKdAH\BZNt@L\BP\x@Hb@Tf@Jb@Pd@Jz@R|@Td@P~@`@zAd@jA@XJ^L|@b@vARb@`@f@\Xb@j@
23720866,응봉공원 내부 트랙,293.2,0.4,37.557379,127.022569,37.55733,127.022614,42045.0,671.0,8.0,qlfdF_bhfWg@RO`@?bBD`@DLZ`@d@B^YPk@@wAA]M]c@YME
15016882,[HUMANRACE] 뚝섬TR 10K,10007.1,0.0,37.531012,127.065154,37.531161,127.064356,579.0,276.0,16.0,ygadFelpfWMl@Gb@?v@F`BAN]xAMb@o@tD}@fGWtAi@~D{@`Cu@fAqA`DiA|B]|@Qn@wBxMa@lBOj@Ir@]vAWbBWdAcBjJq@rCe@fCI|@]|AShA]tAs@rDgAzGQjCQ`BKh@MbBSzAcA|Dc@tAY~Ac@~AQr@eAlDoAbDyAdHSh@Uf@On@c@rASb@OFO\Ct@U~AOhBiBjM[`EEvAEp@Kh@KzDAtBIf@Uf@g@Rc@BUCc@M[_@e@iAm@mA]g@_@]ISG_@Ug@Qg@s@iAk@qAgAsB[e@m@o@_@XcA~@y@l@_Az@Y^AJ\`@Nf@Zd@n@fDx@~BZtAvDbNVhAhAzDd@^n@lAjAhBjAbCXb@F@Ue@kA{Aq@u@s@k@MQg@uAo@gAa@{A_@kBsAwEiCaK_@iAo@iC_@kBISSUKo@Fm@`DcD|@q@`@^d@n@|@zAd@~@n@~@HPZ`@l@nAp@fAbAzBt@vA`@ZTDf@GJI^m@Jk@BUN_HJeADkAl@kFh@wDXqAVmBv@eEDw@Li@Xa@Ng@l@_DNk@N{@fAsEr@mCRm@`AwDtBkH`@}AJq@Le@Jo@hAaHf@iE`@oCr@aEPm@TwAj@oC`@sC|@qEHo@n@mD^{A`AoFp@gDTaBv@iEb@oCRo@Z_BVcBRo@pCyGz@yBz@gBb@_B|@mGLo@R{A`@gCXwAZcCJoA
27728091,Bridge to Bridge Northside,811.3,0.0,37.553475,127.044198,37.550652,127.03591,86363.0,15416.0,5.0,etedFeilfWNz@Dd@P|DLrAXnB^dBNbARn@Pz@~@rDp@tCf@tAR~@|@rBVb@hArC~@pB
26025421,어대트랙 5k By 대공원King,5029.7,0.1,37.5473,127.08426,37.547714,127.083992,2951.0,392.0,15.0,smddFsctfWKa@OiAEQEAI?mA`@iAd@E@EP?D^bBHRD@XG^YlA_@\UAY]oAOWEAu@ToAl@YR?DXrARd@R?lAm@`@Mb@UGm@Km@Ui@E?oBx@u@TA@@\Jl@Rt@JJPC~@e@jAa@DOCOe@mBMCYH]PsAh@ONADFb@^~AH@pCeATSAEk@}BECUBaAd@e@Nc@XADBZ\bBB@H@j@Wv@Ux@]BKOeAW{@ACMAaC`AWLADD`@P|@Vd@b@K`@Sf@Mj@WRSAG]oAQg@EA]L_@RqAd@OJAX^fBHFH@fAc@l@Qd@WDG?M_@}AKWCA]FkBr@[T?FJl@T|@NXx@e@~Ao@JKBGAKSe@Uy@UMc@P_@VaAZYRBZNl@Rr@B@TEh@UtAc@RS?E[gBMWu@RaBr@QND\TdANd@B@ZGj@a@xAk@DOAWYaAWe@UD_@VgBr@CT\hBFHHB`@M\Ub@Mr@[HKKaASy@GGWBi@V{@Vi@RET^fBJVD?jBu@h@QRSa@wASc@SD_A^iA`@GFALZxAR`@\GhAk@r@WHGBU]eBIQEA{Ah@y@^OL?JHd@Pp@Pd@VE`@YhBm@@CDMAMc@sBKAg@XwBr@IHAFF^ZvALLp@Yf@O
11401341,[얼공]1k후문→분수대(북)_@ddamdo,1067.3,-0.5,37.551182,127.08666,37.549546,127.077856,49023.0,2982.0,12.0,{eedFsrtfWLhARxAXpARh@NfALlB\|BAJCHOJqAd@w@`@w@XUTEFSr@Gb@D^E^DlA@|@En@@~@DVA|@FtAAlA@THj@DHPHVTLPp@xB`@t@FFd@XZNXPTDZNNBb@AHCf@c@b@C
26607022,끝난줄 알았는데 또있네 업힐 700m,710.4,1.1,37.548752,127.077413,37.548594,127.083778,37099.0,2400.0,5.0,uvddFyxrfW\GXMVG`@W^]ZOVUn@qARo@\yAHm@Dg@Ek@UsAAe@VgDQsAG{@OqAW]SSsA{B_@[S]SU_@]
16356899,광장동 구리 왕복 10Km,9634.8,0.0,37.540876,127.104415,37.540886,127.104422,912.0,189.0,20.0,mecdFqaxfW_As@]a@_@u@SYq@{@e@e@u@iA_@c@O]a@g@kB_Ck@k@g@a@c@USa@GU[S_@M{@q@MEYEOGYGYO[S[YkDoAMRCEFEMDKQ?Ia@a@aBu@_ACk@Di@Gm@Me@Q[EE@]Q_BKu@MYSWMWCcAHQ?YEMMUa@e@Us@Oa@OMM[McC[o@e@e@ScAq@YKSAWE]S_@E]SuAkAe@[wAo@[GMGO?[G_A_@y@CSIWCi@?_AK[Aa@Go@QUE}@CYKOKGA]OqAu@QEM@i@WYEOAs@]MCSOm@QWOKQGCOAe@@k@I[Iq@E{@a@s@c@o@m@IMSSGMSSWQIKs@g@CE_Aa@m@_@c@GMGGKg@o@S]USIMUOKQ[]m@m@U_@a@o@KEIQYSmAiAq@s@GMW[e@}@e@iAu@_Aa@w@wAkB{@wAMASYKI[i@SUWc@SYISo@}@IY]]QW{@_Bs@cAw@cBi@y@Kc@Wk@}@_B_@_Am@y@c@u@i@oAUs@u@iBI]O[I[Q_@I[O]c@kAa@_ASw@Qc@a@s@iA}EgAsC_@oAKUI]g@qAe@aBYo@{AeGISEB?FPVXtAZx@Pz@Vp@J`@\t@DVZr@b@zAHNBTHPJn@LRx@xBJ`@JT\nAj@|AP`A?FXd@Nf@`@dARt@\r@DVLXVh@t@hBLPJj@l@pARBVb@BNCFJb@Vf@LZNf@R`@Nd@z@xAHNFBxAfCTd@b@j@f@`AxDpFz@`B^Vh@r@FNDBNZRVZj@NRrArB^b@N\RPl@fA^Z`@j@|@`Al@h@R`@\b@HHJBd@n@XVJTVT\f@NDPNDLLPb@Xd@f@`@^JFRFNNtAv@RFd@^PPZR~@~@f@VZFJAr@Hz@Er@HLDPVLDn@RHFj@R^T\JNJb@J\Nb@LTPj@NRBRHD?LJf@L|@l@XDf@FPCp@PV@f@L^Db@HLCXBv@\VDRC~AP`ATbDpBVHVD^Lr@Rp@l@RJpA^b@VbAx@VNb@Hd@ALJVFZNvA`@`Ap@XN\Fh@KPK|@Jn@RXD\Ah@BNETAr@Ll@P~@GTDXJLCD@JPtAl@BIXFHE`@C@VJHLBFHh@hAPRTf@NNp@Th@GRBZZn@z@NJRH`@`@^T~@v@dApAHLnAvA~@pA^\b@n@NL|B`Df@f@^h@
22955618,TRB-강북 천호대교 잠실철교 구간 측정교,1606.0,0.4,37.543874,127.107878,37.5334,127.095572,38347.0,15174.0,4.0,excdFewxfWX^x@d@NPlA~ARNPPnAjBnAtAXVVb@TRz@rAn@p@HNnBbCTh@p@r@bA~AnA|AJ\FFr@j@nAbB|@x@\f@\Zb@f@JPLLt@h@LVNf@NTp@f@x@dAb@X`AfARZPRLXb@t@b@^b@p@h@h@`BvBh@x@p@l@T^VRPZVRRj@p@`A
23003952,올림픽대교(남단) -> 천호대교(남단),1517.3,0.0,37.530151,127.107904,37.541848,127.116207,63111.0,12877.0,6.0,mbadFkwxfWa@]aAm@i@Yi@SgBc@g@@qD_Ao@WkA[iE_BoAi@y@c@iA{@Y_@_AcAQW_D{DaAqA{DqEi@WoBy@s@SSEUKgJyGcAy@_AeA_@S
24680117,어린이대공원한바퀴,2241.8,0.1,37.550639,127.083514,37.550009,127.084568,31410.0,2438.0,27.0,mbedF}~sfWwCjAg@VIPOp@Ed@Cj@@vC?`FD|BNbAZ~@nAjCf@r@VTXPn@VhCr@h@J~@H`ADh@Cb@Gd@Qf@Ub@[Z]^o@Zq@Z{@Nm@Fg@Bk@?e@KmCJsCAw@OaBScAWy@c@_ARg@`AkBt@aB|BgBAm@Ec@Ic@Oa@Wg@GC_BH{AI[?m@Ho@N_Cx@gCt@yAl@
13585492,일감호,1077.8,-0.0,37.539333,127.076826,37.539252,127.076664,10813.0,680.0,23.0,y{bdFcurfWMc@{@o@sAYQKgBq@[SIMUo@QSSOOQWK{@G{@DMDIF]h@Kj@Ix@A~AGh@@d@EJ?HTx@NXNPh@Tj@`@hBl@LF`A`@v@v@h@`@V\PBPH\Dd@ENGLO\i@NaABe@AiBDUFsA
20204917,기원정사 오르막,305.8,11.5,37.554982,127.093454,37.556651,127.09586,2570.0,657.0,5.0,s}edFa}ufWOWUOG]KQUq@QWCUGKGYI{@SQWKE@_@Y[QSo@MOKGE?EC[GGIAa@
25403563,진옥자전거캠프-아차산(생태공원구간)(JOBC),750.6,11.4,37.552663,127.099815,37.557838,127.103758,3273.0,1464.0,0.0,coedFydwfWKFCFEAYg@G?EG[UIQMKMk@KMEMUQOc@ECSYG[Q[IC]?MBQCgADMF[Bc@Aa@g@OKS[]eA?IGQSWKYEEQIOQ[SIIOCU@SFE?]QOEk@i@YOOOO]_@a@_@HMAE@o@k@MS
13127102,Goduck 6km,6042.9,-0.1,37.55136,127.173589,37.55136,127.17375,7931.0,680.0,21.0,_gedF{qegWONUJSDa@BYFUNs@Da@NWDc@AaAHo@PeA`@w@L]@oATu@ZuA^a@Fe@PkAd@uAZ_@AKGMHU@SAQGa@@c@O{@O]BQ?sCSaADGBWEeACYG}@Cg@Kk@SOIMGe@KyBuAcB{@QC_@CW?s@HSDo@RaAf@q@`@[L}@n@c@^s@`AY|Ac@tCiAhGk@jDSx@Kp@cAtDGl@Mh@c@jA_@rA[tAm@~Bg@|BQ\UtAk@bBq@~AaC~DeCdDkB|Ck@v@aBfCi@n@U`@KNb@QVQf@q@nAiBdAcBv@cAp@eA~D{FxA{C|@iCf@mB|BqJdAyD^eBl@cCt@wDfBsKHo@EIKGAEVaBJ_@f@aATYl@k@bBeAlAc@v@]|A[RAVDf@Nn@Xp@`@p@Nd@TlBVnAJd@QVJRBPCRD@ZPHRBl@Nn@IHDZTd@Af@ERFRBR?TC^@h@RJHF@XANFJ@XBFCLHHB^Ep@Od@ULCN\HBd@Uj@KpCcAjB]\KPBTOPGTAPDTERQRKh@KPGjAORMPGb@Ij@AXETDx@CFSRQTEVB@NWJ}@JSAYFGWFWNUTK
21202028,진옥자전거캠프-서울둘레길3구간(해맞이광장-상일쉼터)(JOBC),1615.2,-1.4,37.52858,127.15266,37.538757,127.16274,7367.0,1537.0,2.0,sx`dFcoagWs@i@WWc@i@w@?Y@[ESB]Ea@Qo@i@[I_@Bs@TYF_@I[MWWYcAUsC[kBCkAG_@e@g@eAiBi@aBO]u@m@u@u@G_@IgAIc@]s@a@m@o@eBc@s@UW}AsAYO}Ai@_@_@k@y@e@M[S]YSY[w@y@mAo@{AU[uA}@UY{@Da@TeAT[Nc@A
19482363,진옥자전거캠프- 서울둘레길3구간-일자산구간해맞이광장(JOBC),1323.1,1.2,37.537685,127.16294,37.530045,127.15333,9303.0,2368.0,1.0,oqbdFkocgWRVrA^VVp@`BRV`@t@\|@BTPV`@Pf@HbAjAXVd@Rx@JXLf@^RFt@j@NVJZ@\P`@t@dAZXLTNjA@nATd@fArATNPXRTBf@Ln@LVh@l@L`@v@h@DnA`@nB@lAHlAJj@R`@^RZF`@?xAKVNb@@ZLVN
19357942,일자산공원 (중간트랙 1바퀴 ccw),484.6,0.5,37.532652,127.150676,37.532598,127.150792,2468.0,156.0,2.0,aradFubagWJRVRb@?`@JJANEROJW?QE[@[KQKGOBKAm@QQKOU[o@GEQBYAYIWOWBOFMXEh@G`@BP`@H|@Nd@PZDLP
19467230,진옥자전거캠프- 서울둘레길3구간-일자산간해맞광장계단(JOBC),231.5,12.9,37.52674,127.150795,37.528362,127.15236,2910.0,1032.0,3.0,am`dFmcagWc@_@[SwAuAM[SUKQiAg@We@MIOS
19698662,원터근린공원 한바퀴,539.3,0.0,37.552388,127.150505,37.552383,127.150493,1282.0,58.0,3.0,kmedFsaagWAMS_@GYQQMGGa@Y_@UMK?MBKF]HIHOTq@Xq@j@YLo@BIB?h@BDVFVBj@JjA@JDJBh@?d@Lh@@J?j@]RW@K
22506335,진옥자전거캠프-서울둘레길(고덕역낙타등코스)(JOBC),366.2,5.6,37.554826,127.158492,37.552285,127.159278,2171.0,1282.0,0.0,s|edFqsbgWRsAh@}@XYb@m@PKNGj@i@PIZHX@bABj@ERBZVv@lAPP
19460470,진옥자전거캠프- 서울둘레길3구간-일자산산2쉼터(JOBC),1618.2,4.1,37.542126,127.167915,37.53276,127.15706,2357.0,1408.0,0.0,gmcdFmndgWOXGVC\HJ@h@DREN?TOHADG@F\Dj@Jj@PP\r@`@f@ZFFV@\JLLDXd@RLV~@r@pAj@BZTt@t@p@v@~@f@JV^NJLHb@RTl@H`A?ZMVEvBi@Xf@RVrA^VVp@`BRV`@t@\|@BTPV`@Pf@HbAjAXVd@Rx@JXLf@^RFt@j@NVJZ@\P`@t@dAZXLTNjA@nATd@fArATNPX
22667788,진옥자전거캠프-암사선사초등학교-언덕구간(JOBC),2111.1,0.9,37.556197,127.12964,37.559135,127.143481,583.0,103.0,1.0,eefdFg_}fWa@O_B]SCy@UaA]_AWqC{@uA]kA_@qBaAwA}@uAgAaBiA{BaA}A_@qFc@_BaA]]aAkBCM?UIa@WaACg@@YJk@P_@l@{@lDiEzDqFfAgBdAiBrAkCbByDxBkEzBaFv@oAf@o@\_@
37056512,근린공원-약사사입구,475.9,12.7,37.58277,126.811966,37.582376,126.807606,1198.0,282.0,1.0,gkkdFw}~dWa@h@U~@Er@[h@O\@\NRALc@d@AFF\?`@F`@Mn@Cd@HVHJDLAh@Z\?HJZRDNFHHBRL\PRb@jAXP
37056515,강서둘레길 1-1,750.5,-0.6,37.577713,126.807523,37.582323,126.811073,665.0,150.0,0.0,ukjdF_b~dW[cCOSCCOBWRMDOB[IMO]QC@MGY[GMAk@MOc@Om@?QSYQOQEUEIGBIAU@KDEFc@Ki@G[_@EBGAOWWCQIMCs@DIAGIyA[K[KB?BSPW@QCIk@EU@o@Tk@?MUo@
32806179,개화산 언덕 순환,2287.0,-0.1,37.576533,126.808089,37.57647,126.807921,54.0,21.0,0.0,idjdFoe~dWGPWT[AMHCFg@^u@Pi@\I?UG_@Ma@UYCY@UGYLUDi@j@G@m@Gg@DIC_@W{@e@[EWBk@RI?SHW@SF]_@SOOGKAK?_@LOFi@@QBSNADSTs@TCR@`@EZ?XBTWb@EPQVTj@@dAOJO\WlAc@fA_@^UJIAi@KGEmBQg@M_@e@CI@C`@CZQ\C`@N`A`At@RZ?FKDa@BCAOF[LYFYR_@CQRi@Im@BOCECYFQ\e@Pm@?[@UJ_@~@s@BKJOr@K|@_@r@RRPPD`De@VD^Vb@`@TBh@Cd@JJ?`@a@TMRQTATDz@@ZLx@b@ZBj@c@`@Kx@[ZQj@WNIDOG\OX
32806213,개화산 언덕,967.5,7.1,37.576473,126.808153,37.582933,126.804621,437.0,91.0,2.0,}cjdF}e~dWKLGPWT[AMHCFg@^u@Pi@\I?UG_@Ma@UYCY@UGYLUDi@j@G@m@Gg@DIC_@W{@e@[EWBk@RI?SHW@SF]_@SOOGKAK?_@LOFi@@UDOLADSTs@TCR@`@EZ?XBTWb@EPQVTj@@dAOJO\WlAc@fAYV
21612765,서울식물원(CW#02),1521.0,0.2,37.567504,126.832051,37.567485,126.832064,13244.0,1434.0,9.0,{khdFi{beWjAlI?FGL_@G][IWMQCYYOw@k@UGu@CIEW?_@EW?WGc@Cq@KWAME[AGEuAIMCg@CECy@EUGW?KCo@AIEiAIKEsAIEID]?m@CgA@}@PqBH_@^m@h@m@`@URGn@@LDn@\LJl@HDDL?VHLHf@NHJf@Vd@b@JL^TZFHDXH\DnAZRLFDTHDFpBlAb@ZLR
19776115,Courtyard Seoul Botanic Park -> Magok Batminton Court,601.1,-0.1,37.567152,126.830128,37.572218,126.831796,112501.0,4360.0,10.0,uihdFgobeWoAwBW[USa@SUG{@O_Ho@eF]mBSyBOSG
20824817,서울식물원(CCW#01),2312.0,0.1,37.572131,126.833254,37.572125,126.833254,28542.0,2078.0,37.0,yhidFybceWK`CAdCBPJJbA@NFH?NDx@@FDX@HDt@?TDj@DFD^HH?FBX@FJFC^FX?LDnAHT?D@HALBd@BLBVBTDR?XFX@BD\HVN^\j@|@b@v@l@n@HPV^PJR?f@SL[^{ALUZW\OLADEH?n@KdBB^CVIDIFg@d@wBFq@BcA]wBMiAKSMG]FGFE?WJ[?SHI?IDO?CEW?EAQM{@w@GACEOAIFWZGJUPUXU^C?SVc@`@MXc@f@IVY\KFQGg@c@aAi@_@]IAe@Yu@UaAOk@Oc@U{@u@UKMM[Sw@YiASYSq@_@e@CY@WHUN[\O^KHCJC@Mf@A\
15048026,염강나들목 to 방화대교 (4.5km) [gjpark],4545.6,-0.0,37.562523,126.864854,37.584329,126.821798,8420.0,2653.0,5.0,wlgdFihieWm@rAu@fBi@|@wBvEy@|AK\S^K^mE~HO\UXcA~Bm@|A[d@Yj@W\e@|@u@vBm@bAQf@{BjESj@g@~@Yr@U^_BpDw@pAgA~Ba@j@Yf@]x@M`@kAdC{@~A}@nBoA`C_@x@aCxESd@Sp@iDxG[f@mAnCw@rAaA`C}BxEi@|@_ApBg@~@q@vAg@lAk@jA_BhE[fAq@pBQv@g@xA[xA{BxIe@xAy@xCe@`Bm@`Cm@jBe@`Bu@vDmAfEs@`DYv@]jA[vAy@jDi@lB_@hAI`@q@|AeAjDmBnFuAdEa@xAqAxCIF{@T
5652484,Gayang 10k back,4994.1,0.0,37.586049,126.817402,37.56246,126.8648,3694.0,1611.0,3.0,w_ldFw_`eWABHUR]Vi@`@eALu@Cq@?u@b@cBNa@l@w@N]f@sBFq@D{ATg@t@_@rAc@Va@fAoC`BgF`DiJzCiKrCeLhF}RxEcQfAyDVs@hAgF`AaD~@qC~AiEzAiDxAyCxDuHpEiJpCaGdC_FpMwWv@cB`EmIfBwDnAcC^}@~EsJTk@z@}A^_AdAuBlDuHj@eArBkEl@gAvA}CtBiE
11144927,한강안쪽 500m 직선도로,518.2,0.4,37.573588,126.843904,37.570765,126.848515,14869.0,781.0,1.0,{qidFkeeeW^k@N_@j@s@Xe@f@aBT[\m@Pk@Nm@LWf@m@fBaElAcBTk@|@uA
18168336,방화근린공원0.76km,768.5,0.0,37.581074,126.814099,37.581077,126.814085,6793.0,216.0,5.0,u`kdFak_eW?iAEYRs@@IAEc@EUIe@Gg@?_@J]r@Gb@K\WzAQr@Wp@Gd@Mf@Kz@Qb@SbAEVVT^T~@TF?BCNg@Xk@PqAhCcFPg@?W
20824793,서울식물원 습지원(CCW#01),713.0,-0.3,37.577942,126.834803,37.572694,126.833318,25935.0,3805.0,3.0,cmjdFolceWJGRCd@WP@VJPHRT^h@JFR`@j@p@RFr@U`@EVLl@dAZXVDBAR?`@KL?BBB?FFd@~@TVJBH?NGh@w@TQP?`@Zv@x@NJPFFF`@DH?PEf@CPGNILML[
11338494,"Gayang Dae Gyo south to north (가양대교, 남>북)",800.9,-1.1,37.567105,126.859624,37.573266,126.864233,9865.0,7782.0,5.0,kihdFsgheWaBiA_DmBoGkEgG{DaDaCwB}Ai@[qB}A
15847462,Magok Naru Park(M Valley 6&7 Apt.) 1km,1018.2,0.1,37.56589,126.821583,37.565203,126.821889,16378.0,106.0,4.0,yahdF{y`eW_AiDQe@QOIAUBMHKNCREtA?x@@NHRTVv@HnAEb@IJEh@[PM`@a@hAaATWPAp@s@ZOl@q@f@c@bAe@LEZADCE_@Mg@KYGIGCIBKp@ITu@zAKHe@r@u@v@m@V_@d@i@Pi@h@
24352367,메타세쿼이아길 편도 서>동,839.7,0.6,37.567329,126.879679,37.562936,126.887401,74098.0,12421.0,9.0,wjhdF}dleW?SJWXc@h@mAf@wAlCuF`@eAf@w@r@yAr@qAz@mB|@{ANg@v@aBDUl@}@v@gBR[H[p@mAXq@\k@
14412611,Around Noeul and Haneul Park,5891.8,-0.0,37.576018,126.880205,37.575966,126.880337,26862.0,3238.0,33.0,aajdFghleWKJ_@Tg@v@UNq@n@eBzBSb@]rAU`@APGLuAhBa@j@OZIJW~@ONELCT?\Mj@B`@Er@J|@AVTjDR`AR^Pr@ZdAPXd@bBBVHZAVFh@Hf@HXRrAHVBh@Jd@Hn@BhARlEJt@\|AJRVXHPXP^d@\p@^d@\P\`@^Vv@`@RDXBPINMJM@IHMd@e@HYV[P[^g@FQNSJ]\c@^}@Zc@hAeCNg@PUN[b@o@DSj@cAVs@h@u@\cAXa@`CiFXa@P[Ne@V_@^eA\w@RUZkAR[Vq@|@wAHUn@aAHUhA_BXs@@c@Ts@NQJg@FMd@e@Ja@N]X_@HSF[RSVOJQJ[|@_BPo@Vi@^e@P]Jc@h@sAV[Nc@b@q@DOT]FWVc@v@kAHYRe@LOV{@N]TYVq@b@e@Lu@j@gARo@LOXm@LILUZ]`@s@FW`@m@DWJQXu@Lw@rC}EJs@@QEq@K[Ye@OO{@m@SSKSUUm@[_Bi@GE_@g@WQi@m@g@c@MQICkAwAYQa@_@]i@MKMWUWUKQ?QFWNWJc@VON[Tq@Zo@f@iA`@]Vm@\_@Zg@R_Af@a@^}@f@SNWHMJQXM\QXSd@c@l@i@bAUPe@n@c@`ASv@Iv@M`@EVM\_@h@k@fByAjBcAdBo@d@o@Xq@LMLQZOJ[^UREHAVDx@CXk@n@IXSf@}@x@_@l@UVELc@f@g@fAi@l@KVONKRQP]l@WZ
10831175,Wooden Stairs near Nanji ,155.6,24.4,37.572465,126.871915,37.573208,126.872652,1718.0,510.0,5.0,{jidFmtjeWKYMJIGAWEEM@?MQ@E[S@ASCGG?IBEA?QEKKAIEBAFD
24094687,Dal ponte al campo calcio,1149.7,-0.9,37.566467,126.891518,37.573963,126.883433,70503.0,14066.0,5.0,kehdF}nneWk@PqCdBcAh@}CvBcAh@qA|@gAf@q@h@MPy@~ASZ]v@k@r@KV_@d@CRIN[`@DGG@QROl@K`BId@s@`BQZe@l@g@j@W`@Wl@W^i@`@kA`@a@Bm@p@q@~@a@v@
14201892,상암구름다리,224.8,5.9,37.56052,126.889403,37.560929,126.891083,19528.0,8013.0,16.0,e`gdFwaneWEeAFm@x@eB@UCc@Ug@a@UOAk@DWA
25604141,하늘공원+노을공원 둘레 1바퀴,5881.4,0.0,37.566041,126.891248,37.566031,126.8912,31117.0,5157.0,19.0,wbhdFgmneWm@_@YKa@JWBu@VkA`Ac@P}BpAwA~@o@\yA~@c@\_@R]Xc@b@KXUVg@~@CN]~@UFq@j@Sl@UZU~@Q|AKT]f@Wh@[|@[VYh@s@z@m@lAyAdAq@Xc@JQPOXY^i@l@ARPb@CXQn@MLaAjAe@bAa@ZkAxBSf@MNs@jAa@\oAfBQN[t@w@t@w@d@WTKVu@x@SJ[n@IFCJMRAL[l@AJIPMDOZ_@nAMXe@v@GZ]l@GV?LCDIj@IVAv@Or@@TFRBp@H`@HJVr@L|@HNPj@p@rANl@Rb@J`A\lAHh@@n@LRGf@Rz@Bz@Jh@BtBCPF~@L`ABv@Jf@XfAl@p@HNJFT^RJHRXVd@`Br@h@Xb@PH\n@I@KICILGXB\HL@TENYH[Tg@n@}@LWPc@Zm@tA}BXYTa@`@aAXe@Xq@l@_A^mAl@sARc@\y@R[Tm@RULYPg@l@gAd@oA\k@d@eA\m@Na@Jc@\a@~@eBPo@f@cA`@eAh@y@Rm@R]JIDIn@y@d@uAVe@Le@l@_AL[XWN]R]LIV{@ZsAJS\QL]AUB_@z@uAj@yAX[?YBKTi@TUV]BKNOf@iAd@k@Va@TMJa@NORa@Jg@Z[V_@NYBCPWHQFc@v@oABILOPo@^i@h@sAb@y@J]d@iAFa@L_@j@qAZSfA_CJg@Rs@Cc@CQ[o@ICa@UgAaAyBiAQEe@a@]_@IMm@k@o@_A_@c@YOKQUSa@g@o@i@
